User_ID,User_Name,Platform,Date,State,Region,Content_ID,Followers,Views,Likes,Shares,Comments,Revenue_Source,Revenue
USREK06A8,Emily Johnson,Twitter/X,2020,North Carolina,South,CNT076HP0,4192033,4577605,333545,315351,57304,Collaboration,429495
USRFTZ5C3,Emma Davis,Facebook,2023,Virginia,West,CNTB0439B,4463931,5092458,218428,20467,193676,Guest Appearance,48592
USR9OZVGD,Jane Brown,Instagram,2020,Idaho,South,CNTLR5V4R,4579902,620089,1503664,141002,154675,Sponsorship,483079
USRTJ4C98,Jane Martinez,YouTube,2022,North Dakota,South,CNT30XTVN,2912261,7210877,922558,187749,156622,Collaboration,33713
USRXRM2VK,Chris Brown,Instagram,2022,Illinois,North,CNTCKP8ZR,2058694,9921735,1168957,326817,1654,Sponsorship,354678
USRZ68QGR,Laura Wilson,Facebook,2023,New Mexico,North,CNTEA6OJ3,1306900,707305,669449,117692,174111,Sponsorship,157090
USRXA2VRN,Emma Garcia,YouTube,2023,Maryland,West,CNTHHDA4F,1223187,8514451,1842615,330123,63152,Guest Appearance,475094
USRYKLKA0,Emma Wilson,Twitter/X,2023,Colorado,East,CNT4WCKBH,2590664,3883901,95257,113875,65661,Guest Appearance,82502
USRAW8800,John Williams,Snapchat,2024,South Carolina,South,CNTIBVCDC,2379460,4213227,1960205,16708,118559,Sponsorship,201757
USRUM20JX,David Smith,Twitter/X,2023,Louisiana,South,CNTJYW26G,1688128,5847161,506581,260609,163404,Guest Appearance,74908
USRQMXAET,Jane Johnson,Twitter/X,2024,Wisconsin,North,CNT3SGJAD,271484,7765730,508338,204390,17516,Sponsorship,395411
USRDQMUB0,Sarah Brown,Instagram,2020,Utah,East,CNT6P9ZCC,2425659,9920915,1429392,251456,89661,Patreon,391167
USRRD731D,Sarah Martinez,Snapchat,2023,South Dakota,West,CNT0YPUZJ,4550764,873766,355183,490535,112641,Sponsorship,345955
USR4N3LT7,Jane Wilson,Snapchat,2023,Idaho,Central,CNTU4W1LL,4125271,185241,1280636,191861,28274,Patreon,397494
USRPB3446,Alex Garcia,Twitter/X,2024,Florida,East,CNTI70XKF,4762740,788497,36542,248951,126442,Sponsorship,341002
USRQBGVCW,John Smith,YouTube,2020,Massachusetts,East,CNTIGVZS8,3707862,1993784,968294,189973,110590,Guest Appearance,405168
USRNFSX83,Laura Garcia,YouTube,2022,Minnesota,Central,CNTKZ5J0G,4246006,4399285,688884,238259,28855,Patreon,40078
USRZMB4Y6,Emily Miller,Instagram,2024,Mississippi,East,CNTJ1FNXU,3230686,3737946,1814128,447193,114862,Consultancy,231283
USROCBJIQ,Chris Smith,Instagram,2020,Tennessee,East,CNTN4PWO6,4919182,3434950,618730,432421,192950,Patreon,279890
USR91XZKS,Jane Johnson,Snapchat,2021,New Mexico,East,CNTISSGQD,1808967,6734361,1334597,384920,197045,Sponsorship,194877
USR2DI0P1,Laura Johnson,YouTube,2023,New Mexico,South,CNTJPWIL3,1852594,3891066,118470,155625,28432,Sponsorship,287309
USRK4LWW7,Emily Jones,Facebook,2023,North Dakota,West,CNTP5OG1S,2724089,8714103,1998747,151262,79777,Guest Appearance,268347
USRS6Q3QS,Alex Miller,Twitter/X,2023,Georgia,North,CNTPVPDQP,1275538,9272491,1598047,238311,34810,Consultancy,8412
USRJ5ILFD,Alex Martinez,Snapchat,2024,Nevada,South,CNTFAOLGC,3708913,5160996,225337,6555,27879,Consultancy,180743
USRT7GDMJ,Jane Martinez,YouTube,2020,Alaska,North,CNTRIUEKD,3555445,2361666,365282,143469,180691,Guest Appearance,104011
USRB5RHAZ,Michael Davis,YouTube,2021,Maine,South,CNTPEFYPQ,2855066,6557179,523589,429966,184136,Consultancy,176875
USRWAV5VE,Michael Johnson,Twitter/X,2020,Virginia,West,CNTHOMSYV,4337709,2938743,81090,408085,141409,Guest Appearance,373848
USRBHBCKO,Michael Miller,Instagram,2022,Hawaii,North,CNT0TW7KA,3623591,3340766,207319,380641,29573,Consultancy,294790
USR7P9QTO,Jane Jones,Twitter/X,2022,Wyoming,South,CNTLETG84,1339163,801183,930555,106647,20459,Collaboration,460010
USR2L721N,Emily Wilson,YouTube,2023,Washington,North,CNTUPKJ8C,763753,7088347,446445,158139,134134,Patreon,450008
USRNQXUCQ,Jane Williams,Snapchat,2021,West Virginia,Central,CNT8I913V,351094,7763928,663771,123037,164582,Collaboration,332266
USRCFDVEG,Emma Davis,Instagram,2023,Indiana,North,CNTBUG9QG,1071955,975548,730397,269589,24299,Collaboration,425706
USR1OMBED,David Jones,YouTube,2022,Montana,Central,CNTS9116Y,1272842,1367805,922528,187096,2134,Patreon,270122
USRSUGZBR,John Williams,YouTube,2020,Ohio,Central,CNT700I2V,647981,5700665,1113335,366059,22460,Consultancy,128447
USRRRBTR1,Chris Wilson,Facebook,2024,Virginia,East,CNTVQQ6LP,1755329,7905777,1630983,218908,65158,Consultancy,371456
USRHVBADX,Emily Miller,Facebook,2024,North Carolina,South,CNTABLL35,1137143,5650944,1507359,329759,10539,Sponsorship,475938
USRBAL7GW,Emma Brown,Facebook,2022,California,Central,CNTV4NNT3,4722965,6286857,856203,144180,146137,Patreon,418147
USRZG4O04,Laura Jones,YouTube,2023,Alaska,West,CNTCLEAXC,1263097,5374297,503054,86150,27495,Consultancy,276823
USR1ZHEUR,Michael Smith,Snapchat,2021,Illinois,South,CNTRBOHT0,710214,8487982,1139117,229367,170450,Guest Appearance,486667
USRUHOEND,Alex Brown,Snapchat,2021,Wyoming,West,CNT323A9R,4179610,7725858,1790387,489022,140319,Guest Appearance,143374
USR2PGAQO,Jane Wilson,Instagram,2020,Oklahoma,Central,CNT9MGXJK,4297431,8846044,256853,442104,57505,Collaboration,251839
USRBLX9B2,Michael Smith,Snapchat,2024,New Mexico,North,CNTSEYLJS,3358374,3266083,812551,62138,10638,Consultancy,390436
USR4RTZ3K,Alex Jones,YouTube,2023,Nebraska,West,CNTO9PPQC,3977734,9840879,9366,447494,49978,Guest Appearance,325248
USRWW2QQ1,Chris Smith,Snapchat,2024,Maine,East,CNT3VLX6Z,2329099,9001654,1699715,479918,152133,Sponsorship,445450
USRXAU5ND,Sarah Martinez,Instagram,2022,Delaware,East,CNTRT6TGT,809650,5653569,1427666,174894,164763,Guest Appearance,247914
USRL028KO,Michael Brown,Facebook,2022,New York,East,CNT9D5GNN,4861123,5775916,1662945,19461,27739,Collaboration,340396
USRWALYZN,David Jones,Snapchat,2020,Oklahoma,East,CNT02DQ51,683059,8070825,1576719,255935,170860,Patreon,447330
USRLA9E8K,Alex Martinez,Facebook,2024,Illinois,North,CNT28FMJZ,2436749,2577301,1219224,409973,102444,Guest Appearance,332088
USRTRGQWD,Alex Smith,Twitter/X,2023,New Jersey,Central,CNTVAANY0,2749005,964337,203236,373780,69191,Patreon,214146
USRNM2UZY,Sarah Martinez,Instagram,2020,Colorado,North,CNTU3IKV7,3600225,9877983,498968,237491,67564,Guest Appearance,356802
USR2JK76X,Alex Davis,Twitter/X,2023,Arkansas,Central,CNT8Y186X,2332844,450458,1643628,344150,47658,Patreon,179919
USRX6S80R,John Martinez,Twitter/X,2021,Maine,West,CNT7Q8MJJ,2725570,3501531,1983582,403376,17704,Patreon,341424
USRG3VARN,Chris Smith,Instagram,2020,Pennsylvania,South,CNTVHD9ZO,147808,5972439,82490,186833,15529,Patreon,323455
USRBUIRES,Emma Miller,Instagram,2022,Arkansas,East,CNTAAM2AG,253513,3827353,1120360,168042,83807,Sponsorship,298214
USR6UA4U5,David Martinez,Instagram,2022,Hawaii,Central,CNTQD1HHO,3973185,4685332,1852296,98018,94576,Patreon,311274
USR6TDDYN,Alex Davis,Facebook,2024,Wisconsin,South,CNTU5Z3OA,4384870,7121904,1561298,443005,155517,Consultancy,120486
USRWHWCDS,David Wilson,YouTube,2023,South Dakota,Central,CNTA16WTX,2276272,6758461,628277,477058,101148,Collaboration,247955
USRGBD5SN,David Smith,Snapchat,2022,Illinois,Central,CNT56FOFU,4708732,7056973,1794543,255351,110783,Patreon,128428
USRCOM1SJ,Michael Wilson,Facebook,2023,Idaho,East,CNTM9TGPX,1553242,6665773,116012,378185,311,Consultancy,461394
USR9A4NR0,Emma Williams,Snapchat,2021,Oregon,North,CNT0OCC8K,3441588,8104617,1209956,394957,75337,Consultancy,416605
USRLOPUJ0,Chris Brown,Instagram,2023,Illinois,Central,CNTVSAIEX,4810088,5436704,832489,169360,139770,Patreon,468097
USRTRRKZF,Alex Miller,Instagram,2021,Virginia,East,CNT8Y4DGT,158944,8989733,359764,82257,128376,Patreon,285663
USRUQBE3S,Alex Smith,Twitter/X,2020,Nebraska,Central,CNT3HNKFC,9099,2691699,1400359,15098,168308,Collaboration,415966
USRVHNAF1,Jane Garcia,Facebook,2020,Texas,Central,CNT02P3J3,2211203,4258137,1450213,480335,95183,Collaboration,142685
USRZ5HFY9,Chris Martinez,Twitter/X,2024,Nebraska,East,CNTHTQM8Z,1726563,1919938,1209372,356266,8133,Collaboration,87139
USR7MR6S6,Emily Jones,Facebook,2024,Georgia,North,CNTKWQUKM,2100587,9384354,537750,331857,94172,Sponsorship,136349
USR53M7ME,Emma Miller,YouTube,2021,Tennessee,North,CNTCX4EIZ,2697436,7059871,347871,162873,193371,Collaboration,127241
USRFM3NDC,Laura Martinez,Facebook,2024,Louisiana,North,CNT5252GH,1371539,3451430,1400322,349509,75029,Guest Appearance,35457
USR6QGVBX,Alex Miller,YouTube,2020,North Dakota,South,CNTFD9YEJ,2340277,5573741,570461,161417,10829,Guest Appearance,6668
USR742Z50,Emily Davis,Twitter/X,2020,Alabama,West,CNTQ5EHA8,3019067,7501370,717791,320734,165976,Consultancy,153241
USRPU0278,David Smith,YouTube,2022,Michigan,South,CNT9W7PU7,3152560,8374024,1743940,77878,14582,Patreon,498753
USRY29XFX,Laura Brown,Twitter/X,2024,Oklahoma,East,CNTTBJLZB,3022884,6900152,106295,70381,165855,Sponsorship,485395
USR1PGTDM,David Williams,Snapchat,2024,South Dakota,North,CNTCHMTBQ,1570675,578552,908925,196789,113489,Guest Appearance,413463
USRNADE4G,John Davis,Facebook,2020,Delaware,North,CNTFWF2QP,1354813,6960473,80671,425518,59273,Guest Appearance,159434
USRPEVQCV,Laura Brown,Snapchat,2023,Michigan,South,CNTE3TKEF,2383103,9442773,309250,196086,192229,Patreon,14334
USRSR7UQQ,Sarah Brown,Facebook,2020,Nevada,East,CNT64TA08,3155446,7689379,350966,123821,52807,Consultancy,29777
USRI7CIH0,Alex Brown,Snapchat,2021,North Carolina,West,CNTQ9R2C2,3442808,6564123,1304650,236725,33361,Patreon,156908
USRSNN8EV,Emily Smith,YouTube,2023,Virginia,North,CNTGK0MJS,3890297,6687446,412484,50283,159049,Consultancy,427189
USR5DPTQ6,Alex Garcia,YouTube,2021,Colorado,North,CNTOKNFSS,1986247,7404211,1877991,317647,72490,Sponsorship,64687
USR2ZVRYA,Alex Garcia,Instagram,2021,Oregon,South,CNT8S5ZAQ,1360340,1869240,137701,208660,87121,Collaboration,396654
USRHFXL7N,Chris Smith,Snapchat,2023,Texas,North,CNTOO3Z90,3745961,2346253,58013,232535,60071,Consultancy,208929
USRR2TI1X,Laura Brown,YouTube,2022,Kansas,Central,CNTNQIG96,4751808,434048,382864,466728,55779,Consultancy,98642
USRXCLYP3,Emma Miller,Instagram,2024,Utah,North,CNT0ZPV36,2368162,9840874,1885244,422648,16578,Guest Appearance,442666
USRJEQUU7,Emily Brown,Twitter/X,2024,Montana,East,CNTKVIFKJ,4571889,6526246,56869,205878,38350,Patreon,89837
USRDFS1F1,Emma Brown,Instagram,2021,Oklahoma,West,CNTAFJ9JD,1385150,4917116,799576,470807,64788,Consultancy,250018
USR75VA9Z,Alex Smith,Facebook,2024,Arkansas,Central,CNT8NKP1C,4776253,5304459,1905756,109652,100430,Sponsorship,208731
USR9HZMI5,Emma Jones,Snapchat,2023,Kansas,East,CNT9VD5TH,291812,5262959,107236,446020,82368,Consultancy,150647
USRLP31DJ,Emma Martinez,YouTube,2021,Texas,West,CNTQKG1IW,2442793,7912388,364862,187179,30561,Collaboration,159476
USRPWCU5F,Michael Garcia,Facebook,2021,Alabama,West,CNTLMG2MZ,2351513,6341750,1523697,399166,143425,Sponsorship,90360
USRJL88PG,Jane Smith,Facebook,2021,Arizona,East,CNTXUT3DM,2516000,4623371,1676556,4530,43175,Sponsorship,33379
USRQW6TBN,Jane Martinez,YouTube,2023,South Dakota,West,CNTW3QMIG,354400,2885128,1412886,359903,118321,Consultancy,332019
USRJKDGCC,Emma Johnson,Instagram,2024,Rhode Island,North,CNTOBO8KK,1786921,324696,1666205,385162,100250,Sponsorship,228
USRNDGXQA,Laura Davis,Snapchat,2022,South Dakota,South,CNTHSYX00,1159116,8006039,811973,388053,98264,Consultancy,295056
USRHCG392,Laura Wilson,Snapchat,2021,New Hampshire,East,CNTSEE2LN,148466,2826997,1097451,187193,74060,Sponsorship,81918
USRB2Z06Z,David Garcia,Instagram,2022,Florida,North,CNTW7JSH0,2439394,2242363,1493350,7148,80061,Sponsorship,33656
USRQJC2AC,Michael Johnson,Twitter/X,2021,North Carolina,Central,CNTN3E1UK,710090,5666548,1319829,369501,163054,Collaboration,321803
USRFY8A6B,Emma Miller,Twitter/X,2022,Colorado,Central,CNTCMAVEK,78662,7697926,991549,251546,84247,Guest Appearance,205072
USR0UVCAM,Jane Wilson,YouTube,2024,Georgia,East,CNT38VL0W,2499406,8476126,1165206,290822,167159,Sponsorship,153182
USR4O37VF,Sarah Johnson,Snapchat,2023,Florida,East,CNTG9XDRX,2481152,8508856,17644,143848,32307,Patreon,64143
USR1GGVII,Laura Martinez,YouTube,2024,New York,North,CNTFPVOU1,1125163,8228565,1513744,359253,88170,Sponsorship,10507
USRPGJEU8,Jane Johnson,Instagram,2024,Tennessee,South,CNTWQME1K,4727122,3506368,1943091,312114,121468,Collaboration,11339
USR8A0FPI,Alex Davis,Facebook,2020,New York,East,CNTYY6PEG,2396980,9495418,1214565,16310,24999,Collaboration,175002
USRU98SLQ,John Davis,YouTube,2024,Hawaii,East,CNT8V1CJA,3253863,6569431,458386,464791,87304,Guest Appearance,137903
USRWI3RM7,Chris Garcia,Twitter/X,2020,Kansas,Central,CNT1MXHC0,2689916,3343918,1949698,238286,134033,Patreon,308321
USRT4EL8H,Laura Wilson,YouTube,2021,Indiana,South,CNT6A26RH,3716774,4237609,928970,144200,109160,Collaboration,89510
USRLPW82V,Chris Miller,YouTube,2023,Delaware,Central,CNTF3UYT5,3258855,7846742,61818,115799,87940,Collaboration,176532
USRDQHAT7,Sarah Jones,YouTube,2024,Delaware,South,CNTU7TEWV,3499776,1682380,1439748,256081,132926,Guest Appearance,490618
USRN5XVEM,Chris Wilson,Twitter/X,2020,New Jersey,West,CNTPNPOKT,3030240,1038686,392362,228193,196815,Sponsorship,427086
USRVXZOVX,John Wilson,Instagram,2024,Vermont,West,CNTF6G78P,2473078,6160493,1982511,194488,25230,Patreon,138978
USR41IZT8,Emma Miller,Instagram,2020,Arkansas,East,CNTRX0PG1,190725,9409942,1549551,34524,3428,Consultancy,30788
USRZZ11T3,David Garcia,Twitter/X,2023,Montana,East,CNT85AY3N,4194276,4367551,1892248,317784,111472,Collaboration,400829
USR37ZLIX,Sarah Johnson,Twitter/X,2022,Rhode Island,South,CNTO3VVSI,1440470,7271562,297898,319654,63999,Collaboration,98955
USRMKLJKS,Laura Martinez,Facebook,2023,Oregon,West,CNTF0F9GY,3697791,2400939,464511,254653,69390,Patreon,287589
USRB3D016,David Smith,Snapchat,2023,Idaho,North,CNTCRWURB,414333,6346312,366168,225632,129918,Collaboration,475280
USRE202Z2,Alex Davis,Snapchat,2024,Minnesota,North,CNT4HLG0O,1807855,4865223,1675887,261805,96085,Patreon,93901
USR7TZOYN,Jane Martinez,Twitter/X,2022,Utah,South,CNT62USC4,2498459,3462982,1660724,172738,76681,Collaboration,121593
USRJHN655,Emma Johnson,Twitter/X,2024,New Jersey,North,CNTGLX8UN,3634882,7866758,1325139,492451,170019,Guest Appearance,162027
USRJTDXD5,Alex Davis,Twitter/X,2024,Idaho,North,CNTR404QP,3510107,6357871,706707,499666,117489,Patreon,364099
USRAFAY1B,Emma Smith,Snapchat,2022,Idaho,East,CNTLW4K4V,1883984,578416,238420,60395,168267,Sponsorship,438317
USRYOEHLN,Emily Martinez,Twitter/X,2020,West Virginia,North,CNT68FBTK,1426292,3908415,991485,139954,15051,Collaboration,139196
USRWLTJ6H,Michael Wilson,Facebook,2022,Montana,South,CNTO7KPBS,1044850,3275390,1082263,235706,75952,Patreon,24486
USRQ3QGKL,Chris Smith,YouTube,2020,Rhode Island,East,CNTWRNFNX,1578724,309579,535844,398083,135123,Guest Appearance,32183
USRTRKN2F,David Johnson,Twitter/X,2023,Illinois,Central,CNTTSB69F,4136874,8237704,1619399,345426,154329,Patreon,116554
USRD0SU46,Laura Jones,YouTube,2023,Mississippi,Central,CNTF5P7GI,4151118,1583349,1701953,454952,33476,Consultancy,389849
USR66TKK9,Michael Johnson,Instagram,2024,Oregon,East,CNTDWF5C6,4434524,6246601,844400,35724,26427,Guest Appearance,196094
USR0Q8BC2,David Jones,YouTube,2020,Ohio,South,CNT11G63Y,931455,4985663,372437,309779,81878,Guest Appearance,453595
USR2M0XF3,Laura Davis,Instagram,2023,Washington,South,CNT26BZVX,278047,7085365,105103,77167,94301,Patreon,384983
USRIR06WK,John Williams,YouTube,2022,Washington,West,CNTW0NN0S,3491709,2483833,200621,473274,77761,Guest Appearance,89642
USRG411TO,John Smith,Facebook,2021,Kentucky,South,CNTUT384T,3487599,7642034,26604,119464,44498,Guest Appearance,429227
USRK4NNCB,Chris Miller,Snapchat,2024,Florida,Central,CNTY7CLLY,657548,9475713,79306,154171,23316,Collaboration,466876
USR4H7H2L,Chris Martinez,Facebook,2020,Nevada,West,CNT9T5YXD,3542793,8066270,1912909,386421,20632,Consultancy,297135
USRKRL579,Emily Williams,Snapchat,2024,North Carolina,East,CNTNY2EBG,601064,6427854,105574,321122,77643,Guest Appearance,72391
USRQAMYGQ,Alex Brown,Snapchat,2020,Kentucky,South,CNTXGAQU5,234993,2229450,475001,80236,94132,Collaboration,337008
USR2W2X8D,Emily Williams,Twitter/X,2023,Indiana,East,CNTFES66Z,4437470,8893286,682761,89160,83192,Consultancy,464777
USRJTD73K,Sarah Smith,YouTube,2024,Rhode Island,West,CNTOIFOI3,1009145,3312317,1148234,457511,99113,Consultancy,254266
USR9I6MVL,Emma Williams,Facebook,2021,Idaho,South,CNTPEL137,2244274,6316239,609674,258280,148139,Guest Appearance,252270
USR7RAQP6,Jane Johnson,Snapchat,2020,Arizona,East,CNT4G1BJG,1234290,4270858,1037537,88944,58528,Patreon,113288
USRX3O24B,David Davis,Facebook,2021,Nevada,Central,CNTCSY4UM,453398,3124276,411842,284117,120936,Consultancy,112989
USRAWDAWU,Laura Jones,Twitter/X,2023,Maine,South,CNT7S5Z1L,2603592,8233258,1855306,457046,44196,Patreon,438565
USRM3A1QY,Emily Martinez,Twitter/X,2023,Louisiana,East,CNTQG2K7R,2043877,9981918,1331236,115642,92316,Guest Appearance,213590
USRD9AMOU,Alex Johnson,Twitter/X,2020,Iowa,Central,CNTD3K3J2,1737113,452664,642274,35655,11072,Collaboration,457342
USRTKPR1F,Michael Garcia,Twitter/X,2020,Louisiana,Central,CNTLK8LIS,2423074,9222889,1135701,344665,135990,Guest Appearance,478230
USRFPT0WO,Emma Wilson,YouTube,2023,North Carolina,Central,CNTSXK77X,4729026,7920022,999822,28091,96790,Sponsorship,110605
USR079PMH,Sarah Davis,YouTube,2020,New Jersey,West,CNTRIEP26,4226454,4214776,1405002,409195,169629,Guest Appearance,480838
USR8K9Z6E,Michael Martinez,Facebook,2024,Mississippi,Central,CNT3MVT0P,2443198,8550152,1847242,60467,11212,Patreon,354763
USRH0BES2,Emma Smith,Facebook,2021,Maine,Central,CNT9AO1WU,1597670,6770022,991297,13094,181055,Patreon,222976
USRNMHOZG,Jane Smith,Facebook,2022,Arizona,East,CNTF5UYN4,4372941,801617,1572911,163711,67974,Guest Appearance,334578
USRCKG2GH,Emma Garcia,Snapchat,2021,Maryland,North,CNTWDPVHC,9561,4947189,78078,310415,181496,Consultancy,445900
USRBNAS7D,Sarah Davis,Instagram,2023,South Carolina,North,CNTE3K944,4064717,2115637,1752223,405915,142013,Patreon,268878
USRH9K7UN,Alex Brown,Facebook,2022,Georgia,Central,CNT2OEMVP,1720538,1686211,1412821,289834,4309,Guest Appearance,494009
USRM3XDRL,Emma Johnson,Twitter/X,2023,Minnesota,South,CNTS6A29Y,3147504,7026253,1772339,30239,152223,Collaboration,388194
USRP2XZCG,David Jones,Facebook,2020,Oklahoma,Central,CNTEBZPEJ,2680064,9347252,1940179,139697,94548,Consultancy,373818
USREVMG7V,Sarah Johnson,Snapchat,2020,Arizona,North,CNTVUO52M,358921,8941032,69575,397315,131417,Collaboration,395099
USRPXQ95P,Sarah Davis,Facebook,2024,New Hampshire,North,CNTKUHMQS,3205523,1087117,1580589,101940,164130,Guest Appearance,44414
USRIEZKX5,Jane Wilson,Facebook,2024,Iowa,North,CNT2UQN61,483823,5856616,515847,249950,146208,Guest Appearance,320805
USR4GU2DB,Emily Wilson,Facebook,2021,South Carolina,South,CNTRNBF92,1363450,2921065,1910036,381144,97652,Sponsorship,346456
USR2C4QXB,Michael Davis,Twitter/X,2022,Utah,Central,CNT49J7OJ,3870066,7555339,1327315,251289,34555,Sponsorship,89770
USRFLSIKI,Emma Williams,Facebook,2023,Illinois,West,CNTJKB8P8,669391,3289103,1614526,305806,190781,Sponsorship,147595
USRA1SERY,Jane Martinez,Twitter/X,2021,Michigan,West,CNT8L21DC,1400198,7397487,277987,58504,31953,Patreon,441170
USRD7YDJI,John Smith,Snapchat,2022,Illinois,North,CNT342NZJ,1356602,6422793,569612,202612,35542,Guest Appearance,290742
USRGHUUIL,Laura Wilson,Twitter/X,2024,New Hampshire,South,CNTL555EU,1982319,897345,38465,131442,54355,Collaboration,269373
USR8P7L75,Jane Jones,Twitter/X,2024,Tennessee,North,CNT8H9ANQ,108073,6973739,1651231,42086,195703,Consultancy,148065
USRMG69S5,Laura Johnson,Instagram,2020,California,Central,CNTIPY3X7,4943600,2212774,501123,150172,144055,Sponsorship,476847
USROYMC19,Laura Wilson,Snapchat,2021,Pennsylvania,West,CNTPOU4C4,1771174,168920,1410023,406769,71745,Patreon,142872
USR6QXH7P,John Smith,Twitter/X,2024,Vermont,North,CNTH3QREL,2579549,4941130,1922484,445036,173494,Guest Appearance,429972
USRA2TP4R,Alex Garcia,Snapchat,2022,Colorado,Central,CNT9TBQNN,78959,7143962,1467651,365223,87517,Sponsorship,467775
USRMGDG0W,Alex Garcia,Facebook,2023,Illinois,Central,CNTX1M56P,2403884,296442,785639,433766,168857,Sponsorship,492808
USR9AUUH0,Sarah Miller,Snapchat,2022,North Carolina,South,CNTI65V48,274162,8744698,385668,42694,88101,Sponsorship,142695
USRLPOM5N,Emma Jones,Snapchat,2021,South Dakota,North,CNTWCOL8X,2618801,5805648,1993952,204396,111016,Guest Appearance,318905
USRQG1XL2,Jane Miller,Facebook,2020,Tennessee,Central,CNTC6BVK0,1460162,5173189,146029,378658,21966,Patreon,432767
USRQX6RZ6,Sarah Wilson,Facebook,2020,Montana,North,CNTWRERXN,2863325,9109274,272259,358977,8620,Consultancy,265383
USRIS1QWP,Chris Davis,Instagram,2022,Minnesota,West,CNTMSP9V7,4456207,8158762,441228,366128,156375,Collaboration,131185
USRDGV8I2,Emma Jones,Twitter/X,2022,Illinois,North,CNTKHEH3M,3425075,4463424,1544182,293464,184541,Patreon,226307
USRZBNVSY,Michael Smith,Snapchat,2022,Nevada,East,CNTPWTMSW,3430060,9358894,1779649,188699,31023,Sponsorship,372999
USR95A4BR,Alex Johnson,Snapchat,2022,New Jersey,Central,CNTGJ4X28,2872234,9389763,864617,325659,144965,Consultancy,465733
USR2KRWTW,John Smith,YouTube,2021,Georgia,South,CNTSK4DVT,848911,5857955,806719,298327,87908,Sponsorship,55936
USRRXOFA7,Jane Wilson,Facebook,2023,Montana,West,CNTAX4TCP,2341741,7482591,501743,92021,28265,Sponsorship,393683
USR0WMNQR,Michael Miller,Twitter/X,2022,Alabama,Central,CNT4BN6R4,4634495,6394188,1196486,267130,53176,Collaboration,294879
